2023-06-05 22:11:00,579 INFO  Logger.cs: 70 - 
2023-06-05 22:21:15,011 INFO  ExportHelperExtension.cs: 1136 - Found 27 in circuit-1
2023-06-05 22:21:15,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in circuit-1
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-2
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from battery-1
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1136 - Found 31 in battery-1
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in battery-1
2023-06-05 22:21:15,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_assembly.SLDASM
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1136 - Found 60 in robot_assembly.SLDASM
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_assembly.SLDASM
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor-3
2023-06-05 22:21:15,031 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-3
2023-06-05 22:21:15,041 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor-3
2023-06-05 22:21:15,041 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor-2
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-2
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor-2
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_V1-1
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1136 - Found 48 in chassis_V1-1
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_V1-1
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2023-06-05 22:21:15,051 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-1
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from circuit-1
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1136 - Found 27 in circuit-1
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in circuit-1
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-2
2023-06-05 22:21:15,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2023-06-05 22:21:15,071 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from battery-1
2023-06-05 22:21:15,071 INFO  ExportHelperExtension.cs: 1136 - Found 31 in battery-1
2023-06-05 22:21:15,071 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in battery-1
2023-06-05 22:21:15,241 INFO  SwAddin.cs: 339 - Loading config tree
2023-06-05 22:21:15,251 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-06-05 22:21:15,251 INFO  SwAddin.cs: 344 - Showing property manager
2023-06-05 22:21:29,846 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-05 22:21:30,199 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-05 22:22:48,821 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-06-05 22:22:48,881 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-06-05 22:22:59,588 INFO  SwAddin.cs: 294 - Assembly export called for file robot_assembly.SLDASM
2023-06-05 22:22:59,598 INFO  SwAddin.cs: 299 - Save is required
2023-06-05 22:22:59,598 INFO  SwAddin.cs: 313 - Saving assembly
2023-06-05 22:22:59,878 INFO  SwAddin.cs: 316 - Opening property manager
2023-06-05 22:22:59,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_assembly.SLDASM
2023-06-05 22:22:59,888 INFO  ExportHelperExtension.cs: 1136 - Found 61 in robot_assembly.SLDASM
2023-06-05 22:22:59,888 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_assembly.SLDASM
2023-06-05 22:22:59,888 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-06-05 22:22:59,898 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-06-05 22:22:59,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor-3
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-3
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor-3
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor-2
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-2
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor-2
2023-06-05 22:22:59,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_V1-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1136 - Found 48 in chassis_V1-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_V1-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from circuit-1
2023-06-05 22:22:59,918 INFO  ExportHelperExtension.cs: 1136 - Found 27 in circuit-1
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in circuit-1
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-2
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-2
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-2
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from battery-1
2023-06-05 22:22:59,928 INFO  ExportHelperExtension.cs: 1136 - Found 31 in battery-1
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in battery-1
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_assembly.SLDASM
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1136 - Found 61 in robot_assembly.SLDASM
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_assembly.SLDASM
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-06-05 22:22:59,938 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor-3
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-3
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor-3
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor-2
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1136 - Found 32 in motor-2
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor-2
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_V1-1
2023-06-05 22:22:59,948 INFO  ExportHelperExtension.cs: 1136 - Found 48 in chassis_V1-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_V1-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from circuit-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1136 - Found 27 in circuit-1
2023-06-05 22:22:59,958 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in circuit-1
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-2
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1136 - Found 29 in wheel-2
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-2
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from battery-1
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1136 - Found 31 in battery-1
2023-06-05 22:22:59,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in battery-1
2023-06-05 22:23:00,138 INFO  SwAddin.cs: 339 - Loading config tree
2023-06-05 22:23:00,148 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
